"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_30840",0.7,0.3055456,"ECF42 sigma factor",6803451,6804083,"-"
"vnz_33410",0.7,0.3064557,"ECF42 sigma factor",7418333,7419448,"-"
"vnz_20975",0.7,0.3372963,"ECF42 sigma factor",4596979,4597383,"+"
"vnz_31425",0.7,0.372949,"ECF42 sigma factor",6952527,6953531,"+"
"vnz_35400",0.7,0.4420179,"ECF42 sigma factor",7888591,7889538,"-"
"vnz_30860",0.7,0.4498907,"ECF42 sigma factor",6808047,6808754,"-"
"vnz_24180",0.7,0.587108,"ECF42 sigma factor",5266043,5267005,"-"
"vnz_28550",0.69,2.05102e-10,"ECF42 sigma factor",6271459,6271914,"-"
"vnz_04345",0.69,9.34404e-05,"ECF42 sigma factor",1029072,1029506,"+"
"vnz_30445",0.69,0.002870806,"ECF42 sigma factor",6717837,6718679,"+"
"vnz_33645",0.69,0.007129897,"ECF42 sigma factor",7470526,7471188,"-"
"vnz_35330",0.69,0.01078051,"ECF42 sigma factor",7871778,7874057,"+"
"vnz_32790",0.69,0.01232191,"ECF42 sigma factor",7272523,7273161,"-"
"vnz_27560",0.69,0.05200371,"ECF42 sigma factor",6060638,6062137,"+"
"vnz_30540",0.69,0.1139874,"ECF42 sigma factor",6739332,6740858,"-"
"vnz_10510",0.69,0.1247445,"ECF42 sigma factor",2326147,2326731,"+"
"vnz_03915",0.69,0.12598,"ECF42 sigma factor",940869,942077,"+"
"vnz_33435",0.69,0.158684,"ECF42 sigma factor",7424558,7426006,"+"
"vnz_06920",0.69,0.2071935,"ECF42 sigma factor",1584999,1586642,"-"
"vnz_30845",0.69,0.3094614,"ECF42 sigma factor",6804190,6805704,"-"
"vnz_06890",0.68,1.503e-07,"ECF42 sigma factor",1575304,1576419,"-"
"vnz_29230",0.68,0.006516864,"ECF42 sigma factor",6438992,6439735,"-"
"vnz_11115",0.68,0.006635941,"ECF42 sigma factor",2453997,2454422,"+"
"vnz_32930",0.68,0.009889939,"ECF42 sigma factor",7301418,7302185,"-"
"vnz_17380",0.68,0.01422655,"ECF42 sigma factor",3840278,3840901,"+"
"vnz_27585",0.68,0.04112839,"ECF42 sigma factor",6066159,6067001,"-"
"vnz_03815",0.68,0.06569308,"ECF42 sigma factor",921594,922664,"-"
"vnz_23495",0.68,0.2831833,"ECF42 sigma factor",5112620,5113393,"-"
"vnz_32425",0.68,0.3032333,"ECF42 sigma factor",7181674,7181964,"-"
"vnz_25765",0.67,2.58758e-08,"ECF42 sigma factor",5634372,5635859,"-"
"vnz_22140",0.67,3.52243e-08,"ECF42 sigma factor",4830940,4831353,"+"
"vnz_25110",0.67,0.000478086,"ECF42 sigma factor",5467784,5468191,"+"
"vnz_20000",0.67,0.002572942,"ECF42 sigma factor",4386480,4386950,"+"
"vnz_28520",0.67,0.002879748,"ECF42 sigma factor",6265973,6266443,"+"
"vnz_20735",0.67,0.01671298,"ECF42 sigma factor",4544912,4545634,"+"
"vnz_17775",0.67,0.02706263,"ECF42 sigma factor",3929529,3929816,"+"
"vnz_11270",0.67,0.02959251,"ECF42 sigma factor",2487961,2488266,"-"
"vnz_29375",0.67,0.03211009,"ECF42 sigma factor",6469686,6471188,"+"
"vnz_19725",0.67,0.0496787,"ECF42 sigma factor",4329939,4330526,"-"
"vnz_33115",0.67,0.2644777,"ECF42 sigma factor",7342397,7343362,"-"
"vnz_10940",0.67,0.3899088,"ECF42 sigma factor",2415357,2416055,"+"
"vnz_10345",0.67,0.4808167,"ECF42 sigma factor",2303113,2303517,"+"
"vnz_28200",0.67,0.543198,"ECF42 sigma factor",6187403,6188101,"-"
"vnz_03315",0.67,0.5913315,"ECF42 sigma factor",809135,809923,"-"
"vnz_11130",0.66,4.99588e-09,"ECF42 sigma factor",2455870,2456655,"-"
"vnz_26885",0.66,1.53096e-05,"ECF42 sigma factor",5891673,5892401,"-"
"vnz_28525",0.66,1.85653e-05,"ECF42 sigma factor",6266451,6267812,"+"
"vnz_16900",0.66,4.56891e-05,"ECF42 sigma factor",3751098,3752942,"-"
"vnz_22570",0.66,0.001343734,"ECF42 sigma factor",4920150,4920923,"-"
"vnz_30205",0.66,0.002633626,"ECF42 sigma factor",6659330,6659554,"-"
"vnz_08025",0.66,0.03060888,"ECF42 sigma factor",1832675,1833907,"+"
"vnz_17165",0.66,0.03191522,"ECF42 sigma factor",3797895,3799271,"-"
"vnz_28050",0.66,0.03604151,"ECF42 sigma factor",6157691,6158944,"-"
"vnz_31050",0.66,0.1390602,"ECF42 sigma factor",6865224,6866423,"-"
"vnz_27980",0.66,0.2598936,"ECF42 sigma factor",6144246,6144764,"-"
"vnz_09795",0.66,0.349478,"ECF42 sigma factor",2217276,2218130,"-"
"vnz_06440",0.66,0.3756124,"ECF42 sigma factor",1478656,1479462,"+"
"vnz_01805",0.66,0.4013459,"ECF42 sigma factor",411014,411463,"-"
"vnz_28205",0.66,0.4585879,"ECF42 sigma factor",6188154,6188723,"-"
"vnz_34060",0.66,0.4690625,"ECF42 sigma factor",7556971,7558395,"+"
"vnz_03885",0.66,0.6160208,"ECF42 sigma factor",933989,934795,"-"
"vnz_15585",0.65,6.08675e-06,"ECF42 sigma factor",3466756,3467949,"-"
"vnz_21940",0.65,1.47674e-05,"ECF42 sigma factor",4776699,4777007,"+"
"vnz_31925",0.65,1.97288e-05,"ECF42 sigma factor",7062004,7062627,"+"
"vnz_28935",0.65,3.90105e-05,"ECF42 sigma factor",6375726,6378926,"-"
"vnz_12775",0.65,0.000237344,"ECF42 sigma factor",2847268,2848026,"+"
"vnz_26575",0.65,0.00146795,"ECF42 sigma factor",5809394,5810455,"-"
"vnz_29860",0.65,0.0163395,"ECF42 sigma factor",6575336,6576700,"+"
"vnz_11120",0.65,0.01982266,"ECF42 sigma factor",2454650,2455156,"+"
"vnz_34710",0.65,0.03162387,"ECF42 sigma factor",7707932,7708516,"-"
"vnz_02580",0.65,0.2728242,"ECF42 sigma factor",613767,615224,"+"
"vnz_10160",0.65,0.4379259,"ECF42 sigma factor",2285325,2285834,"+"
"vnz_11150",0.65,0.4715834,"ECF42 sigma factor",2462233,2462580,"+"
"vnz_27505",0.64,4.68153e-06,"ECF42 sigma factor",6044982,6046166,"-"
"vnz_32750",0.64,1.79262e-05,"ECF42 sigma factor",7262493,7263275,"+"
"vnz_30475",0.64,0.000350093,"ECF42 sigma factor",6724622,6725836,"+"
"vnz_34500",0.64,0.02181898,"ECF42 sigma factor",7657048,7658511,"+"
"vnz_02430",0.64,0.02536147,"ECF42 sigma factor",565277,566077,"-"
"vnz_35405",0.64,0.06827822,"ECF42 sigma factor",7889650,7890975,"-"
"vnz_10730",0.64,0.07335849,"ECF42 sigma factor",2367277,2368494,"+"
"vnz_34030",0.64,0.2065078,"ECF42 sigma factor",7551576,7552886,"-"
"vnz_28185",0.64,0.2687714,"ECF42 sigma factor",6185414,6185965,"-"
"vnz_10300",0.64,0.4433002,"ECF42 sigma factor",2298355,2298972,"+"
"vnz_26580",0.63,1.26331e-06,"ECF42 sigma factor",5810459,5812300,"-"
"vnz_18720",0.63,0.003307214,"ECF42 sigma factor",4127617,4128033,"-"
"vnz_27950",0.63,0.006079174,"ECF42 sigma factor",6139482,6139844,"+"
"vnz_33570",0.63,0.301123,"ECF42 sigma factor",7454638,7455522,"-"
"vnz_02295",0.63,0.345993,"ECF42 sigma factor",521375,522178,"-"
"vnz_30050",0.63,0.3463526,"ECF42 sigma factor",6627372,6628037,"-"
"vnz_32875",0.63,0.381908,"ECF42 sigma factor",7290253,7291761,"+"
"vnz_01950",0.62,2.95499e-06,"ECF42 sigma factor",436306,437700,"+"
"vnz_22555",0.62,5.25667e-06,"ECF42 sigma factor",4916956,4918239,"-"
"vnz_27500",0.62,2.89382e-05,"ECF42 sigma factor",6043330,6044985,"-"
"vnz_25195",0.62,0.004588231,"ECF42 sigma factor",5487940,5490018,"-"
"vnz_34715",0.62,0.01152365,"ECF42 sigma factor",7708513,7709658,"-"
"vnz_31670",0.62,0.0121479,"ECF42 sigma factor",7003043,7005094,"+"
"vnz_24170",0.62,0.0778567,"ECF42 sigma factor",5263642,5265072,"-"
"vnz_29240",0.62,0.1192006,"ECF42 sigma factor",6440621,6441415,"-"
"vnz_32680",0.62,0.172442,"ECF42 sigma factor",7242803,7243726,"-"
"vnz_01910",0.62,0.1925458,"ECF42 sigma factor",429387,429833,"+"
"vnz_36280",0.62,0.3289211,"ECF42 sigma factor",8096862,8099015,"-"
"vnz_02100",0.62,0.5621653,"ECF42 sigma factor",473410,474861,"+"
"vnz_26880",0.61,7.47112e-07,"ECF42 sigma factor",5890797,5891618,"-"
"vnz_20190",0.61,0.000247832,"ECF42 sigma factor",4433442,4433978,"-"
"vnz_30275",0.61,0.000828352,"ECF42 sigma factor",6674874,6675818,"-"
"vnz_14765",0.61,0.005285822,"ECF42 sigma factor",3285292,3285789,"-"
"vnz_34670",0.61,0.02434787,"ECF42 sigma factor",7700334,7700909,"-"
"vnz_34605",0.61,0.0745714,"ECF42 sigma factor",7679318,7680688,"+"
"vnz_31025",0.61,0.1024229,"ECF42 sigma factor",6859281,6860024,"-"
"vnz_21980",0.61,0.2315682,"ECF42 sigma factor",4785131,4787032,"+"
"vnz_25575",0.61,0.1276313,"ECF42 sigma factor",5587566,5587910,"-"
"vnz_13965",0.61,0.260952,"ECF42 sigma factor",3116157,3116381,"+"
"vnz_28265",0.61,0.4691963,"ECF42 sigma factor",6199769,6200482,"-"
"vnz_08130",0.61,0.5512764,"ECF42 sigma factor",1857447,1857872,"-"
"vnz_30765",0.61,0.5851477,"ECF42 sigma factor",6790651,6790890,"-"
"vnz_19995",0.6,1.52325e-07,"ECF42 sigma factor",4384698,4386326,"+"
"vnz_07380",0.6,0.00019361,"ECF42 sigma factor",1687958,1688527,"+"
"vnz_19570",0.6,0.000286506,"ECF42 sigma factor",4301537,4302004,"+"
"vnz_28855",0.6,0.0011288,"ECF42 sigma factor",6356063,6357109,"-"
"vnz_01540",0.6,0.003924573,"ECF42 sigma factor",350023,350829,"+"
"vnz_28615",0.6,0.04526463,"ECF42 sigma factor",6284785,6285510,"+"
"vnz_14970",0.6,0.07267489,"ECF42 sigma factor",3332457,3333878,"-"
"vnz_21060",0.6,0.09219256,"ECF42 sigma factor",4615546,4616100,"+"
"vnz_17195",0.6,0.10915,"ECF42 sigma factor",3804390,3805523,"-"
"vnz_21135",0.6,0.1806707,"ECF42 sigma factor",4632447,4633271,"+"
"vnz_12450",0.6,0.3429763,"ECF42 sigma factor",2766046,2766717,"+"
"vnz_29465",0.6,0.3823516,"ECF42 sigma factor",6492822,6493448,"-"
"vnz_22025",0.6,0.3866999,"ECF42 sigma factor",4794934,4796175,"-"
"vnz_25500",0.6,0.3890744,"ECF42 sigma factor",5571582,5572364,"-"
"vnz_33370",0.6,0.4643356,"ECF42 sigma factor",7408457,7410097,"-"
"vnz_00295",0.6,0.5496555,"ECF42 sigma factor",63886,64197,"-"
"vnz_36390",0.6,0.5687319,"ECF42 sigma factor",8129911,8130732,"+"
"vnz_13945",0.59,1.51234e-08,"ECF42 sigma factor",3113754,3114656,"-"
"vnz_02915",0.59,1.73203e-07,"ECF42 sigma factor",702440,706429,"-"
"vnz_13805",0.59,5.7857e-05,"ECF42 sigma factor",3083811,3085019,"+"
"vnz_16705",0.59,0.000357552,"ECF42 sigma factor",3708978,3709886,"-"
"vnz_01165",0.59,0.003707292,"ECF42 sigma factor",258036,258734,"-"
"vnz_33680",0.59,0.004770445,"ECF42 sigma factor",7478170,7480347,"-"
"vnz_01435",0.59,0.01231523,"ECF42 sigma factor",321875,323722,"+"
"vnz_17230",0.59,0.01471146,"ECF42 sigma factor",3812053,3812970,"-"
"vnz_35100",0.59,0.05515275,"ECF42 sigma factor",7813972,7814982,"-"
"vnz_05705",0.59,0.07010192,"ECF42 sigma factor",1319699,1321126,"-"
"vnz_26955",0.59,0.1480009,"ECF42 sigma factor",5908593,5909522,"+"
"vnz_17180",0.59,0.1998207,"ECF42 sigma factor",3801238,3802365,"-"
"vnz_06415",0.59,0.2056936,"ECF42 sigma factor",1474139,1475077,"+"
"vnz_04650",0.59,0.2808219,"ECF42 sigma factor",1090531,1090896,"+"
"vnz_07215",0.59,0.2974548,"ECF42 sigma factor",1654188,1655072,"-"
"vnz_01625",0.59,0.3804496,"ECF42 sigma factor",370909,371634,"-"
"vnz_22950",0.59,0.420599,"ECF42 sigma factor",4998823,4999956,"-"
"vnz_32560",0.59,0.5886732,"ECF42 sigma factor",7216177,7217235,"+"
"vnz_11215",0.58,1.5355e-08,"ECF42 sigma factor",2478138,2479175,"+"
"vnz_26875",0.58,2.04113e-05,"ECF42 sigma factor",5890002,5890676,"-"
"vnz_21190",0.58,0.000130329,"ECF42 sigma factor",4646653,4647288,"-"
"vnz_18445",0.58,0.000584007,"ECF42 sigma factor",4075132,4075656,"+"
"vnz_12585",0.58,0.001279309,"ECF42 sigma factor",2801124,2802407,"+"
"vnz_11855",0.58,0.004955305,"ECF42 sigma factor",2626662,2627129,"-"
"vnz_13490",0.58,0.004963221,"ECF42 sigma factor",3007769,3008344,"+"
"vnz_29370",0.58,0.008117114,"ECF42 sigma factor",6465801,6469562,"+"
"vnz_29215",0.58,0.02538202,"ECF42 sigma factor",6436223,6437521,"+"
"vnz_23020",0.58,0.03655108,"ECF42 sigma factor",5010328,5012151,"+"
"vnz_34230",0.58,0.05046632,"ECF42 sigma factor",7595697,7597346,"+"
"vnz_10520",0.58,0.09984306,"ECF42 sigma factor",2327268,2327564,"+"
"vnz_12210",0.58,0.1552444,"ECF42 sigma factor",2710055,2710648,"+"
"vnz_13980",0.58,0.2367393,"ECF42 sigma factor",3117350,3117799,"+"
"vnz_35425",0.58,0.2644588,"ECF42 sigma factor",7893921,7894715,"-"
"vnz_01320",0.58,0.2754096,"ECF42 sigma factor",293949,294749,"-"
"vnz_28625",0.58,0.4503946,"ECF42 sigma factor",6286512,6289010,"+"
"vnz_19200",0.57,4.2929e-11,"ECF42 sigma factor",4232797,4234110,"-"
"vnz_02920",0.57,3.09666e-06,"ECF42 sigma factor",706873,707982,"-"
"vnz_31930",0.57,6.72134e-05,"ECF42 sigma factor",7062624,7063196,"+"
"vnz_30495",0.57,0.000290239,"ECF42 sigma factor",6729240,6730553,"+"
"vnz_12595",0.57,0.000418553,"ECF42 sigma factor",2802931,2804709,"+"
"vnz_27495",0.57,0.002057454,"ECF42 sigma factor",6042509,6043333,"-"
"vnz_13895",0.57,0.004119594,"ECF42 sigma factor",3105116,3105550,"+"
"vnz_01260",0.57,0.02175549,"ECF42 sigma factor",276751,278220,"+"
"vnz_23955",0.57,0.1725068,"ECF42 sigma factor",5216913,5218052,"-"
"vnz_34785",0.57,0.3745998,"ECF42 sigma factor",7723546,7737882,"+"
"vnz_14375",0.57,0.2417965,"ECF42 sigma factor",3193040,3193891,"-"
"vnz_02620",0.57,0.3144481,"ECF42 sigma factor",629846,630325,"+"
"vnz_34430",0.57,0.434939,"ECF42 sigma factor",7641113,7641307,"+"
"vnz_28130",0.57,0.612868,"ECF42 sigma factor",6173085,6173513,"-"
"vnz_30815",0.57,0.6175282,"ECF42 sigma factor",6798008,6798718,"+"
"vnz_09850",0.56,3.46578e-07,"ECF42 sigma factor",2229960,2231690,"+"
"vnz_35650",0.56,0.003079206,"ECF42 sigma factor",7954682,7955425,"-"
"vnz_17505",0.56,0.04073622,"ECF42 sigma factor",3864198,3865076,"+"
"vnz_30675",0.56,0.06930292,"ECF42 sigma factor",6770482,6772395,"-"
"vnz_25215",0.56,0.1168458,"ECF42 sigma factor",5493959,5495317,"+"
"vnz_31260",0.56,0.1240728,"ECF42 sigma factor",6917142,6918389,"+"
"vnz_15300",0.56,0.2382687,"ECF42 sigma factor",3412710,3414002,"+"
"vnz_33480",0.56,0.30236,"ECF42 sigma factor",7435355,7436419,"+"
"vnz_03655",0.56,0.3762547,"ECF42 sigma factor",881011,882258,"+"
"vnz_00125",0.56,0.4325062,"ECF42 sigma factor",23536,24972,"+"
"vnz_06480",0.55,3.73445e-07,"ECF42 sigma factor",1486825,1487460,"-"
"vnz_18310",0.55,4.10655e-05,"ECF42 sigma factor",4046637,4047539,"+"
"vnz_06205",0.55,5.71029e-05,"ECF42 sigma factor",1434244,1435134,"-"
"vnz_06650",0.55,8.87455e-05,"ECF42 sigma factor",1525523,1526503,"+"
"vnz_02905",0.55,0.000126077,"ECF42 sigma factor",700572,701675,"-"
"vnz_32510",0.55,0.04879662,"ECF42 sigma factor",7200127,7201560,"-"
"vnz_14650",0.55,0.1191792,"ECF42 sigma factor",3260691,3261104,"+"
"vnz_35415",0.55,0.4383041,"ECF42 sigma factor",7892248,7893273,"-"
"vnz_02570",0.55,0.5602231,"ECF42 sigma factor",611552,612805,"+"
"vnz_28730",0.54,1.47362e-08,"ECF42 sigma factor",6319948,6323112,"+"
"vnz_12460",0.54,4.15511e-08,"ECF42 sigma factor",2769140,2769703,"-"
"vnz_25775",0.54,3.5455e-05,"ECF42 sigma factor",5636584,5637210,"-"
"vnz_22130",0.54,0.000769216,"ECF42 sigma factor",4827484,4829040,"-"
"vnz_36560",0.54,0.00121114,"ECF42 sigma factor",8172399,8172830,"+"
"vnz_14550",0.54,0.001977467,"ECF42 sigma factor",3234635,3235447,"-"
"vnz_20925",0.54,0.004646962,"ECF42 sigma factor",4582751,4585357,"-"
"vnz_25210",0.54,0.004666897,"ECF42 sigma factor",5492463,5493893,"+"
"vnz_19990",0.54,0.03462115,"ECF42 sigma factor",4384175,4384378,"+"
"vnz_02750",0.54,0.04941689,"ECF42 sigma factor",663040,663666,"+"
"vnz_29245",0.54,0.1235999,"ECF42 sigma factor",6441469,6442578,"-"
"vnz_35610",0.54,0.2106465,"ECF42 sigma factor",7945114,7946283,"+"
"vnz_34775",0.54,0.2277432,"ECF42 sigma factor",7720867,7722243,"+"
"vnz_33220",0.54,0.2928954,"ECF42 sigma factor",7371812,7372642,"+"
"vnz_13780",0.54,0.306824,"ECF42 sigma factor",3080026,3080850,"-"
"vnz_08220",0.54,0.3211705,"ECF42 sigma factor",1874087,1875214,"+"
"vnz_10995",0.54,0.3956001,"ECF42 sigma factor",2426555,2426965,"+"
"vnz_32550",0.54,0.4157212,"ECF42 sigma factor",7213209,7214732,"+"
"vnz_35420",0.54,0.4224432,"ECF42 sigma factor",7893277,7893924,"-"
"vnz_07260",0.54,0.6004942,"ECF42 sigma factor",1662056,1662676,"-"
"vnz_20800",0.53,4.78762e-06,"ECF42 sigma factor",4558212,4558613,"-"
"vnz_25805",0.53,4.27062e-05,"ECF42 sigma factor",5646595,5648178,"+"
"vnz_02925",0.53,6.01451e-05,"ECF42 sigma factor",708113,709687,"-"
"vnz_34720",0.53,0.003207892,"ECF42 sigma factor",7709651,7710730,"-"
"vnz_02405",0.53,0.01582415,"ECF42 sigma factor",558754,560118,"-"
"vnz_30100",0.53,0.01845526,"ECF42 sigma factor",6636274,6637662,"+"
"vnz_06360",0.53,0.02152264,"ECF42 sigma factor",1465757,1466548,"+"
"vnz_35045",0.53,0.02200256,"ECF42 sigma factor",7797007,7797903,"+"
"vnz_07880",0.53,0.03348223,"ECF42 sigma factor",1799882,1800850,"+"
"vnz_02400",0.53,0.05330183,"ECF42 sigma factor",556748,558694,"-"
"vnz_01375",0.53,0.08891771,"ECF42 sigma factor",305615,306904,"+"
"vnz_29235",0.53,0.09233136,"ECF42 sigma factor",6439747,6440634,"-"
"vnz_35480",0.53,0.2221179,"ECF42 sigma factor",7910601,7911917,"-"
"vnz_01275",0.53,0.234624,"ECF42 sigma factor",281525,283444,"+"
"vnz_36225",0.53,0.2426282,"ECF42 sigma factor",8077724,8079592,"-"
"vnz_03750",0.53,0.2578335,"ECF42 sigma factor",900988,902199,"+"
"vnz_09020",0.53,0.2952133,"ECF42 sigma factor",2052497,2054581,"-"
"vnz_00345",0.53,0.330445,"ECF42 sigma factor",74635,75642,"-"
"vnz_25560",0.53,0.3572756,"ECF42 sigma factor",5585093,5585920,"-"
"vnz_36260",0.53,0.3724598,"ECF42 sigma factor",8092682,8094286,"+"
"vnz_25380",0.53,0.473726,"ECF42 sigma factor",5544465,5546393,"+"
"vnz_06670",0.53,0.5403692,"ECF42 sigma factor",1531342,1532649,"-"
"vnz_34340",0.53,0.5408991,"ECF42 sigma factor",7621131,7622102,"+"
"vnz_28010",0.52,1.60468e-06,"ECF42 sigma factor",6149583,6150440,"+"
"vnz_14685",0.52,6.30959e-06,"ECF42 sigma factor",3268408,3268902,"+"
"vnz_17075",0.52,8.49912e-06,"ECF42 sigma factor",3782886,3783224,"+"
"vnz_24590",0.52,0.00070326,"ECF42 sigma factor",5353448,5354101,"-"
"vnz_01685",0.52,0.005415505,"ECF42 sigma factor",382601,384622,"+"
"vnz_29390",0.52,0.008695464,"ECF42 sigma factor",6473487,6474617,"-"
"vnz_00355",0.52,0.01617159,"ECF42 sigma factor",77329,78351,"-"
"vnz_34140",0.52,0.02712496,"ECF42 sigma factor",7577936,7578268,"-"
"vnz_14775",0.52,0.0422877,"ECF42 sigma factor",3287039,3287224,"-"
"vnz_00645",0.52,0.04530048,"ECF42 sigma factor",142600,143742,"-"
"vnz_29380",0.52,0.05930574,"ECF42 sigma factor",6471230,6472972,"+"
"vnz_34820",0.52,0.06321819,"ECF42 sigma factor",7745173,7746747,"+"
"vnz_18450",0.52,0.07849885,"ECF42 sigma factor",4076065,4076370,"+"
"vnz_16495",0.52,0.07873839,"ECF42 sigma factor",3669638,3669982,"-"
"vnz_01155",0.52,0.1320555,"ECF42 sigma factor",257035,257331,"-"
"vnz_10470",0.52,0.1716787,"ECF42 sigma factor",2320520,2321290,"+"
"vnz_34570",0.52,0.2074891,"ECF42 sigma factor",7672106,7673467,"-"
"vnz_12250",0.52,0.2858195,"ECF42 sigma factor",2716745,2717389,"+"
"vnz_30920",0.52,0.432625,"ECF42 sigma factor",6833949,6834773,"+"
"vnz_35055",0.52,0.4673458,"ECF42 sigma factor",7799145,7800287,"+"
"vnz_30790",0.52,0.4879618,"ECF42 sigma factor",6794211,6795176,"+"
"vnz_26210",0.52,0.5059505,"ECF42 sigma factor",5725249,5726529,"+"
"vnz_19205",0.51,1.72859e-05,"ECF42 sigma factor",4234100,4234939,"-"
"vnz_14855",0.51,1.81456e-05,"ECF42 sigma factor",3304034,3308431,"-"
"vnz_09855",0.51,6.15036e-05,"ECF42 sigma factor",2231690,2233294,"+"
"vnz_09845",0.51,0.000103974,"ECF42 sigma factor",2228859,2229824,"-"
"vnz_11290",0.51,0.000430474,"ECF42 sigma factor",2493243,2493935,"-"
"vnz_22150",0.51,0.00090589,"ECF42 sigma factor",4832663,4834957,"+"
"vnz_01360",0.51,0.002518234,"ECF42 sigma factor",302800,303576,"-"
"vnz_28920",0.51,0.004550632,"ECF42 sigma factor",6371031,6372584,"-"
"vnz_31225",0.51,0.1941858,"ECF42 sigma factor",6911797,6912048,"+"
"vnz_28305",0.51,0.2117911,"ECF42 sigma factor",6207398,6207739,"+"
"vnz_19175",0.51,0.2525389,"ECF42 sigma factor",4227204,4227560,"-"
"vnz_01125",0.51,0.3417436,"ECF42 sigma factor",250071,251300,"-"
"vnz_02390",0.51,0.5973187,"ECF42 sigma factor",554017,555267,"-"
"vnz_18380",0.5,3.28674e-07,"ECF42 sigma factor",4061877,4062650,"-"
"vnz_09860",0.5,2.33534e-05,"ECF42 sigma factor",2233380,2233784,"+"
"vnz_12590",0.5,0.000478209,"ECF42 sigma factor",2802404,2802934,"+"
"vnz_04385",0.5,0.001584674,"ECF42 sigma factor",1035682,1036908,"-"
"vnz_24915",0.5,0.003775873,"ECF42 sigma factor",5423551,5423943,"+"
"vnz_30395",0.5,0.005795732,"ECF42 sigma factor",6708607,6709338,"-"
"vnz_31935",0.5,0.007148644,"ECF42 sigma factor",7063312,7064550,"-"
"vnz_18165",0.5,0.008854963,"ECF42 sigma factor",4014561,4015040,"-"
"vnz_34145",0.5,0.01310712,"ECF42 sigma factor",7578317,7578886,"-"
"vnz_29260",0.5,0.03663005,"ECF42 sigma factor",6445059,6445640,"-"
"vnz_23115",0.5,0.03999402,"ECF42 sigma factor",5033999,5035267,"+"
"vnz_30365",0.5,0.05125374,"ECF42 sigma factor",6702345,6703091,"+"
"vnz_04605",0.5,0.06882766,"ECF42 sigma factor",1079916,1080344,"+"
"vnz_34705",0.5,0.0726107,"ECF42 sigma factor",7706673,7707932,"-"
"vnz_17545",0.5,0.100946,"ECF42 sigma factor",3876520,3877578,"-"
"vnz_29250",0.5,0.1216518,"ECF42 sigma factor",6442784,6444127,"-"
"vnz_17730",0.5,0.1394908,"ECF42 sigma factor",3919529,3920689,"-"
"vnz_24380",0.5,0.2310815,"ECF42 sigma factor",5306903,5307814,"+"
"vnz_19685",0.5,0.2531396,"ECF42 sigma factor",4321328,4321927,"+"
"vnz_15075",0.5,0.2929063,"ECF42 sigma factor",3360498,3361238,"-"
"vnz_28190",0.5,0.3575652,"ECF42 sigma factor",6186100,6186699,"-"
"vnz_33030",0.5,0.4019241,"ECF42 sigma factor",7330699,7331505,"-"
"vnz_27810",0.5,0.4074531,"ECF42 sigma factor",6113065,6113883,"-"
"vnz_24420",0.5,0.5030481,"ECF42 sigma factor",5314806,5315000,"-"
"vnz_08925",0.49,2.59565e-08,"ECF42 sigma factor",2031647,2034775,"-"
"vnz_18305",0.49,2.70389e-05,"ECF42 sigma factor",4045675,4046640,"+"
"vnz_16885",0.49,0.000115737,"ECF42 sigma factor",3748785,3749228,"-"
"vnz_16895",0.49,0.000409214,"ECF42 sigma factor",3750454,3751098,"-"
"vnz_11185",0.49,0.001521279,"ECF42 sigma factor",2468054,2469076,"-"
"vnz_15525",0.49,0.004686281,"ECF42 sigma factor",3457709,3458449,"+"
"vnz_23940",0.49,0.007358247,"ECF42 sigma factor",5214849,5215175,"+"
"vnz_00985",0.49,0.02478641,"ECF42 sigma factor",221820,223028,"-"
"vnz_01100",0.49,0.03342452,"ECF42 sigma factor",245238,246029,"+"
"vnz_33830",0.49,0.04839077,"ECF42 sigma factor",7506238,7507278,"-"
"vnz_07785",0.49,0.07291613,"ECF42 sigma factor",1775003,1775932,"+"
"vnz_04735",0.49,0.1228395,"ECF42 sigma factor",1110322,1111536,"-"
"vnz_34675",0.49,0.2451505,"ECF42 sigma factor",7700989,7701270,"-"
"vnz_33400",0.49,0.2247903,"ECF42 sigma factor",7415385,7416941,"-"
"vnz_32430",0.49,0.2285172,"ECF42 sigma factor",7182113,7182997,"-"
"vnz_02795",0.49,0.2883291,"ECF42 sigma factor",673801,676539,"-"
"vnz_10390",0.49,0.2950264,"ECF42 sigma factor",2309368,2309559,"+"
"vnz_12330",0.49,0.301179,"ECF42 sigma factor",2734874,2736505,"-"
"vnz_28125",0.49,0.3033979,"ECF42 sigma factor",6172252,6173088,"-"
"vnz_01615",0.49,0.3596625,"ECF42 sigma factor",368682,369971,"-"
"vnz_36180",0.49,0.3743785,"ECF42 sigma factor",8066846,8068069,"+"
"vnz_02360",0.49,0.4180585,"ECF42 sigma factor",546224,547939,"+"
"vnz_28590",0.49,0.580176,"ECF42 sigma factor",6277782,6278021,"-"
"vnz_18315",0.48,1.08262e-05,"ECF42 sigma factor",4047589,4048500,"+"
