"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_26265",3.08697091387857,1.11823726734015e-08,"wt13-wt20",5736589,5737683,"+"
"vnz_19405",3.25454294027546,1.13674567046062e-08,"wt13-wt20",4270994,4271926,"+"
"vnz_29860",-4.15676066073775,1.1589036628083e-08,"wt13-wt20",6575336,6576700,"+"
"vnz_30460",-6.97818648244787,1.1863615824604e-08,"wt13-wt20",6721408,6722421,"+"
"vnz_10830",2.7330852188779,1.19005645063387e-08,"wt13-wt20",2388738,2389451,"+"
"vnz_22895",-5.7251889400166,1.21517575403514e-08,"wt13-wt20",4985630,4985863,"+"
"vnz_16235",-2.87007370671393,1.21753537339947e-08,"wt13-wt20",3609316,3610038,"+"
"vnz_04170",-4.42016735916181,1.21753537339947e-08,"wt13-wt20",993372,994838,"+"
"vnz_31040",-3.68164179857439,1.21753537339947e-08,"wt13-wt20",6861854,6863560,"-"
"vnz_10050",-4.27420497301285,1.23038869337109e-08,"wt13-wt20",2269011,2271083,"-"
"vnz_01490",-3.5147639727401,1.230566799614e-08,"wt13-wt20",336934,338124,"-"
"vnz_04480",-3.64415222368075,1.24546062528684e-08,"wt13-wt20",1059621,1060601,"+"
"vnz_25190",-4.45634915398064,1.2764477924343e-08,"wt13-wt20",5486249,5487943,"-"
"vnz_08955",2.88852388459504,1.32821476817591e-08,"wt13-wt20",2039138,2039872,"+"
"vnz_01215",-5.16189704123072,1.32821476817591e-08,"wt13-wt20",268226,268663,"+"
"vnz_30455",-6.88149758896438,1.33914592558584e-08,"wt13-wt20",6719994,6721397,"+"
"vnz_21185",3.64393553240494,1.45415104820956e-08,"wt13-wt20",4645893,4646642,"+"
"vnz_14890",-3.1247401503913,1.50362576490793e-08,"wt13-wt20",3313151,3314062,"-"
"vnz_02910",2.94160806331727,1.53400344202556e-08,"wt13-wt20",701856,702440,"-"
"vnz_00775",4.75536180159966,1.59871910519679e-08,"wt13-wt20",174767,175402,"+"
"vnz_18705",3.03920156763705,1.59871910519679e-08,"wt13-wt20",4124625,4125317,"-"
"vnz_14350",3.76614488575038,1.65412021229604e-08,"wt13-wt20",3179387,3190081,"-"
"vnz_26135",-3.65912874540629,1.66409338844572e-08,"wt13-wt20",5714210,5714935,"-"
"vnz_21070",-6.26411192943289,1.7449171838737e-08,"wt13-wt20",4616828,4618150,"+"
"vnz_16590",3.33208593121186,1.76494057802442e-08,"wt13-wt20",3688738,3689478,"+"
"vnz_30380",-5.65655135436138,1.76494057802442e-08,"wt13-wt20",6704683,6705540,"+"
"vnz_19620",-3.00965300457356,1.76494057802442e-08,"wt13-wt20",4311676,4313283,"+"
"vnz_17800",3.58741730079878,1.84535420944871e-08,"wt13-wt20",3933503,3933847,"-"
"vnz_36565",-4.04680882192568,1.85797150342252e-08,"wt13-wt20",8173009,8182638,"+"
"vnz_31780",3.13922283747633,1.87921978732431e-08,"wt13-wt20",7026345,7027190,"+"
"vnz_21060",-6.45280818787783,1.87921978732431e-08,"wt13-wt20",4615546,4616100,"+"
"vnz_02845",-4.36392940201289,1.92065089845812e-08,"wt13-wt20",684864,685658,"-"
"vnz_33505",-7.19721239826875,2.07471032129469e-08,"wt13-wt20",7438744,7439991,"-"
"vnz_34315",-4.30672056843235,2.12285456253101e-08,"wt13-wt20",7617073,7618314,"+"
"vnz_20980",2.8503007563711,2.15895317176466e-08,"wt13-wt20",4597372,4599339,"-"
"vnz_11120",-3.90599439242729,2.15895317176466e-08,"wt13-wt20",2454650,2455156,"+"
"vnz_02495",-3.9927199487206,2.17110858764335e-08,"wt13-wt20",589025,590878,"-"
"vnz_22045",2.47839577031103,2.19277337271889e-08,"wt13-wt20",4804225,4806030,"+"
"vnz_30445",-7.19974830914708,2.20440059798034e-08,"wt13-wt20",6717837,6718679,"+"
"vnz_22980",-5.63555898160046,2.20735307795231e-08,"wt13-wt20",5004658,5005146,"+"
"vnz_35705",-3.92358801800627,2.23790839950761e-08,"wt13-wt20",7965875,7966921,"-"
"vnz_33770",-4.87347049607529,2.29226192828398e-08,"wt13-wt20",7498606,7499583,"-"
"vnz_22320",-3.94452158311668,2.29226192828398e-08,"wt13-wt20",4869366,4870742,"-"
"vnz_00790",6.29578706652387,2.31056547232427e-08,"wt13-wt20",177086,178747,"-"
"vnz_14950",-5.23815732455614,2.31056547232427e-08,"wt13-wt20",3325570,3327882,"-"
"vnz_31775",3.0186133900633,2.32174585909988e-08,"wt13-wt20",7025518,7026297,"+"
"vnz_14965",-4.7801141597401,2.32971469359028e-08,"wt13-wt20",3330005,3332284,"-"
"vnz_35835",-3.5381849764298,2.33997714019736e-08,"wt13-wt20",7999462,8000079,"+"
"vnz_07490",-2.97947768679347,2.42945697216521e-08,"wt13-wt20",1712274,1715048,"+"
"vnz_23695",2.83156474887508,2.49215954411169e-08,"wt13-wt20",5155245,5155910,"-"
"vnz_27065",-3.81886971956903,2.49734340952036e-08,"wt13-wt20",5931985,5934375,"+"
"vnz_16915",-5.62268564907701,2.53042561026842e-08,"wt13-wt20",3756073,3756831,"-"
"vnz_09605",-4.13753644507174,2.55329017891343e-08,"wt13-wt20",2182029,2182817,"+"
"vnz_01570",-7.51744430719563,2.59891573504386e-08,"wt13-wt20",358399,359595,"+"
"vnz_02010",-4.79749034100378,2.61653668066032e-08,"wt13-wt20",452000,453265,"+"
"vnz_19450",3.03966790353563,2.61707682994247e-08,"wt13-wt20",4278757,4279488,"+"
"vnz_23650",-5.39494433475229,2.6226254825771e-08,"wt13-wt20",5147599,5148060,"-"
"vnz_10985",-4.91952062630792,2.74358560535972e-08,"wt13-wt20",2425349,2425753,"+"
"vnz_30765",-4.74810565367053,2.79690352314416e-08,"wt13-wt20",6790651,6790890,"-"
"vnz_13730",-3.52688769556673,2.8122670693172e-08,"wt13-wt20",3068781,3069719,"-"
"vnz_00285",-3.57703991534313,2.8759505130931e-08,"wt13-wt20",62433,62891,"-"
"vnz_02050",-3.2108038455266,2.91506114078152e-08,"wt13-wt20",461563,462435,"+"
"vnz_16975",3.92706196690627,3.04490182457575e-08,"wt13-wt20",3766394,3767281,"-"
"vnz_13155",-6.67733864020394,3.09879087722901e-08,"wt13-wt20",2921921,2923066,"-"
"vnz_02615",-3.30399909116397,3.11912134219064e-08,"wt13-wt20",627334,629532,"-"
"vnz_24090",-4.06450121215644,3.14557038207617e-08,"wt13-wt20",5244537,5245904,"+"
"vnz_25785",-7.65260274824663,3.17864329997751e-08,"wt13-wt20",5638554,5639165,"-"
"vnz_23450",-2.77641088055297,3.17984353507223e-08,"wt13-wt20",5102123,5102875,"+"
"vnz_20435",3.06240618897043,3.17984353507223e-08,"wt13-wt20",4477397,4478251,"-"
"vnz_32500",4.87001078010904,3.32232556022836e-08,"wt13-wt20",7198666,7199409,"+"
"vnz_36045",-6.26354796409233,3.33660558744953e-08,"wt13-wt20",8039904,8040425,"-"
"vnz_35940",-4.35616649510829,3.33660558744953e-08,"wt13-wt20",8019224,8019541,"-"
"vnz_26275",3.67216759405062,3.33660558744953e-08,"wt13-wt20",5739335,5740363,"+"
"vnz_17505",-3.78404975481423,3.40358032228339e-08,"wt13-wt20",3864198,3865076,"+"
"vnz_18160",-3.35132204373925,3.4580338912984e-08,"wt13-wt20",4013365,4014618,"+"
"vnz_30450",-7.3344133629241,3.51115245866186e-08,"wt13-wt20",6718676,6719956,"+"
"vnz_01010",-4.15060563655504,3.53625752609429e-08,"wt13-wt20",226297,227676,"-"
"vnz_07480",4.24381089737579,3.56213261488669e-08,"wt13-wt20",1708021,1710060,"+"
"vnz_08975",2.52910346449332,3.56213261488669e-08,"wt13-wt20",2042693,2043787,"+"
"vnz_20960",4.56211423422622,3.57213344943989e-08,"wt13-wt20",4593389,4595116,"+"
"vnz_25935",-5.54598239972641,3.61534952302058e-08,"wt13-wt20",5670902,5672326,"+"
"vnz_02925",5.68945085467966,3.6487734422391e-08,"wt13-wt20",708113,709687,"-"
"vnz_16090",-4.8805214233746,3.79420762709624e-08,"wt13-wt20",3578559,3579848,"+"
"vnz_31250",-5.35312075541468,3.79420762709624e-08,"wt13-wt20",6915501,6916346,"-"
"vnz_04420",-3.85030882087688,3.7964571213728e-08,"wt13-wt20",1043364,1044542,"-"
"vnz_17300",-3.58934138581222,3.93290850108301e-08,"wt13-wt20",3821560,3822441,"-"
"vnz_23415",3.09292883544789,3.9889823657781e-08,"wt13-wt20",5091502,5094171,"+"
"vnz_17450",-2.39242537952574,4.04681475620059e-08,"wt13-wt20",3850185,3850421,"+"
"vnz_14920",-3.62217622887772,4.30382006080438e-08,"wt13-wt20",3322437,3322937,"+"
"vnz_04450",-5.23195835257243,4.40333363046439e-08,"wt13-wt20",1052615,1053793,"-"
"vnz_08610",3.62600283878835,4.44372895256981e-08,"wt13-wt20",1963826,1964746,"+"
"vnz_18750",2.75506692746056,4.45000839451443e-08,"wt13-wt20",4133425,4134252,"-"
"vnz_11300",-3.35140454322402,4.47697980349876e-08,"wt13-wt20",2495627,2497399,"-"
"vnz_03060",2.73081492001251,4.63330697326053e-08,"wt13-wt20",744594,751781,"+"
"vnz_28755",-3.80987033429928,4.63625930970363e-08,"wt13-wt20",6329633,6331078,"+"
"vnz_33720",7.02014924395286,4.66411386801076e-08,"wt13-wt20",7487513,7488340,"+"
"vnz_12900",-3.72663204985403,4.76172989112823e-08,"wt13-wt20",2873280,2874137,"-"
"vnz_26625",3.1955675986526,4.78775700971601e-08,"wt13-wt20",5822663,5826631,"-"
"vnz_24850",2.71870852602692,4.81360527509284e-08,"wt13-wt20",5410241,5410687,"+"
"vnz_22965",-6.15202468118053,4.86278618719375e-08,"wt13-wt20",5001915,5002760,"+"
"vnz_34835",-3.10665660498131,5.03338282151566e-08,"wt13-wt20",7748265,7749203,"-"
"vnz_19970",-3.0518956979833,5.03338282151566e-08,"wt13-wt20",4379058,4380842,"-"
"vnz_21075",-5.23566251806294,5.03338282151566e-08,"wt13-wt20",4618147,4618887,"+"
"vnz_36575",-7.79885417334317,5.11169313415349e-08,"wt13-wt20",8183963,8185180,"+"
"vnz_01525",-4.10625398154256,5.24543318546337e-08,"wt13-wt20",346639,348036,"-"
"vnz_30190",-3.62809415824145,5.29854875042694e-08,"wt13-wt20",6657171,6657782,"+"
"vnz_33470",-4.45909255213579,5.43034485306133e-08,"wt13-wt20",7432690,7433427,"+"
"vnz_17480",2.29942070425374,5.50402084700485e-08,"wt13-wt20",3859451,3860536,"-"
"vnz_31610",4.28052640423288,5.52847139672219e-08,"wt13-wt20",6989303,6989677,"+"
"vnz_16845",4.45014100569295,5.55980836704719e-08,"wt13-wt20",3740881,3741147,"-"
"vnz_34765",-3.11052493719547,5.87436145955303e-08,"wt13-wt20",7718985,7719653,"-"
"vnz_15060",-3.27576597264259,6.03264472186119e-08,"wt13-wt20",3356281,3356982,"-"
"vnz_33715",6.92729261185533,6.13063455672079e-08,"wt13-wt20",7487101,7487490,"+"
"vnz_34840",-3.53412884119645,6.1614370454211e-08,"wt13-wt20",7749221,7750372,"-"
"vnz_22885",-4.74940071892757,6.28461704045577e-08,"wt13-wt20",4984409,4984819,"-"
"vnz_15810",-3.96389211541706,6.40725122253965e-08,"wt13-wt20",3518653,3520449,"-"
"vnz_21100",-6.47011634003587,6.41464949737808e-08,"wt13-wt20",4624645,4625472,"+"
"vnz_06025",-3.80291483272391,6.49493747146643e-08,"wt13-wt20",1389189,1390550,"-"
"vnz_30135",-5.35231006157004,6.50554786163342e-08,"wt13-wt20",6645235,6646857,"-"
"vnz_13025",-4.20885220532498,6.56114546648377e-08,"wt13-wt20",2895590,2895823,"-"
"vnz_29325",-6.06241355430618,6.59676828876686e-08,"wt13-wt20",6456808,6457005,"+"
"vnz_02620",-4.94506080443722,6.84054723309538e-08,"wt13-wt20",629846,630325,"+"
"vnz_01970",4.87155078261422,6.98388324677649e-08,"wt13-wt20",441914,442888,"-"
"vnz_17395",-3.06666068979939,7.0371583505095e-08,"wt13-wt20",3841839,3842699,"-"
"vnz_31265",-3.98105412803668,7.04648167143269e-08,"wt13-wt20",6918544,6919776,"+"
"vnz_27560",-4.01938518813763,7.04648167143269e-08,"wt13-wt20",6060638,6062137,"+"
"vnz_31740",-3.21667079337971,7.05604213400261e-08,"wt13-wt20",7017909,7018430,"+"
"vnz_23490",3.22717416494642,7.08472832156871e-08,"wt13-wt20",5111767,5112642,"+"
"vnz_27565",-2.99130544109324,7.08472832156871e-08,"wt13-wt20",6062134,6063285,"+"
"vnz_22970",-4.14395184773734,7.2347136082824e-08,"wt13-wt20",5003022,5003285,"+"
"vnz_25195",-4.15697397106687,7.32789537844938e-08,"wt13-wt20",5487940,5490018,"-"
"vnz_11565",2.87021049589141,7.43145329807669e-08,"wt13-wt20",2556894,2557133,"-"
"vnz_33510",-6.56098339120436,7.5038230523362e-08,"wt13-wt20",7439988,7441256,"-"
"vnz_09935",-3.47609379384506,7.58217182467399e-08,"wt13-wt20",2245722,2246273,"-"
"vnz_15155",-3.54414727883928,7.62962759929157e-08,"wt13-wt20",3376789,3377571,"+"
"vnz_21340",3.01625184463583,7.67308978271708e-08,"wt13-wt20",4678883,4679506,"-"
"vnz_24825",3.1066748632416,7.79708692355703e-08,"wt13-wt20",5404667,5405482,"+"
"vnz_25000",3.80188571408174,7.86593745308706e-08,"wt13-wt20",5441454,5441747,"+"
"vnz_16550",2.4349921073159,7.98715375198043e-08,"wt13-wt20",3679476,3680435,"-"
"vnz_22975",-5.04354167330957,7.98715375198043e-08,"wt13-wt20",5003519,5004511,"+"
"vnz_10895",-4.73831882215672,8.285722721637e-08,"wt13-wt20",2399718,2400779,"+"
"vnz_36690",-3.34029875639495,8.75896177342519e-08,"wt13-wt20",8213795,8214358,"+"
"vnz_09010",-5.47120318594459,8.76758172151987e-08,"wt13-wt20",2049388,2050917,"-"
"vnz_14340",4.70760254460152,8.87013919949338e-08,"wt13-wt20",3178019,3178417,"-"
"vnz_29005",-2.77187278550606,8.95564435368446e-08,"wt13-wt20",6393516,6394346,"-"
"vnz_21090",-5.56127504443827,9.17180393587732e-08,"wt13-wt20",4622713,4624077,"+"
"vnz_16230",-2.85226006077177,9.19683605724358e-08,"wt13-wt20",3608875,3609255,"+"
"vnz_19055",-2.83297590745394,9.19683605724358e-08,"wt13-wt20",4193183,4194379,"+"
"vnz_06715",2.80798433538692,9.41558012392658e-08,"wt13-wt20",1541126,1542379,"-"
"vnz_23175",-3.5883188339076,9.47200137437604e-08,"wt13-wt20",5043447,5043833,"+"
"vnz_21880",2.29637404012976,9.53415382870408e-08,"wt13-wt20",4768147,4768617,"+"
"vnz_10000",3.6553924833098,9.56671046010149e-08,"wt13-wt20",2258167,2259915,"+"
"vnz_19395",3.35119307158003,9.58677568296898e-08,"wt13-wt20",4269526,4270212,"+"
"vnz_22495",-3.78130926862895,9.9251266667888e-08,"wt13-wt20",4904869,4906089,"+"
"vnz_27040",-3.30067551712174,9.96119376712699e-08,"wt13-wt20",5928193,5928525,"-"
"vnz_07485",-2.99459822672442,1.0103945056543e-07,"wt13-wt20",1710211,1712277,"+"
"vnz_34780",-5.18955133190644,1.01873368197332e-07,"wt13-wt20",7722407,7723414,"+"
"vnz_21110",-5.85992128265903,1.04031455877765e-07,"wt13-wt20",4625781,4627673,"+"
"vnz_11305",-3.4976112534789,1.06234922568982e-07,"wt13-wt20",2497693,2498751,"+"
"vnz_04430",-3.93900449913609,1.06421418179599e-07,"wt13-wt20",1044931,1045917,"-"
"vnz_24920",-2.29521337439551,1.10622471245747e-07,"wt13-wt20",5424076,5425110,"-"
"vnz_14955",-4.80833829308439,1.10651745906257e-07,"wt13-wt20",3327879,3328898,"-"
"vnz_27315",2.611888615647,1.10856360848221e-07,"wt13-wt20",6002677,6003321,"+"
"vnz_10990",-4.5107606260288,1.12970636599412e-07,"wt13-wt20",2425795,2426472,"+"
"vnz_12105",-4.34084487544709,1.14686397964628e-07,"wt13-wt20",2689692,2691467,"-"
"vnz_36410",-3.30670007001768,1.17293486182456e-07,"wt13-wt20",8133770,8135020,"+"
"vnz_03130",-3.01799679871279,1.19766191121679e-07,"wt13-wt20",770816,772273,"-"
"vnz_35475",-3.28449290234932,1.23819288475371e-07,"wt13-wt20",7909331,7910611,"-"
"vnz_33210",-4.07729767275039,1.24359067168036e-07,"wt13-wt20",7369541,7370833,"+"
"vnz_08725",2.53465390396712,1.25230564344844e-07,"wt13-wt20",1989493,1990164,"-"
"vnz_10060",4.20721189276359,1.28216684693492e-07,"wt13-wt20",2272528,2273196,"+"
"vnz_23815",-3.27367330214173,1.29458954003385e-07,"wt13-wt20",5179196,5179411,"-"
"vnz_36450",-2.61523275374936,1.29838238808348e-07,"wt13-wt20",8151671,8151970,"+"
"vnz_27455",2.40921237718462,1.30316911300905e-07,"wt13-wt20",6032991,6033675,"-"
"vnz_18620",-3.39681579529886,1.32304130098477e-07,"wt13-wt20",4111292,4112137,"-"
"vnz_26105",-3.06087857073506,1.35232573336037e-07,"wt13-wt20",5704234,5705709,"+"
"vnz_28405",2.91850592103633,1.35469539849272e-07,"wt13-wt20",6237067,6239319,"+"
"vnz_14900",2.22920619793222,1.36980847344161e-07,"wt13-wt20",3314782,3317520,"-"
"vnz_32385",-3.13542752852657,1.3782521614176e-07,"wt13-wt20",7172758,7173615,"-"
"vnz_26495",2.91452426663576,1.41836495261129e-07,"wt13-wt20",5789498,5789914,"-"
"vnz_24360",-3.88534074032472,1.43153041616263e-07,"wt13-wt20",5299853,5300389,"+"
"vnz_32495",4.94260015445223,1.43689909404e-07,"wt13-wt20",7196925,7198508,"+"
"vnz_06240",4.43133506879151,1.44312146097047e-07,"wt13-wt20",1440068,1441528,"-"
"vnz_31215",3.07199407292879,1.4527036749388e-07,"wt13-wt20",6909939,6910829,"+"
"vnz_15910",-3.15076930730042,1.4830200134126e-07,"wt13-wt20",3542383,3542955,"-"
"vnz_24915",-3.78036577842912,1.48456731708187e-07,"wt13-wt20",5423551,5423943,"+"
"vnz_09990",3.42243241246292,1.4925720447472e-07,"wt13-wt20",2256435,2257061,"+"
"vnz_10100",-2.79050706541964,1.51185286774097e-07,"wt13-wt20",2278357,2278656,"+"
"vnz_20920",3.37710996605919,1.54642777009451e-07,"wt13-wt20",4581655,4582704,"+"
"vnz_34785",-4.40571383425023,1.54690002966716e-07,"wt13-wt20",7723546,7737882,"+"
"vnz_34235",-3.99610511983116,1.55239353969556e-07,"wt13-wt20",7597350,7599014,"-"
"vnz_08390",2.56802971015988,1.57873927678293e-07,"wt13-wt20",1910341,1911954,"+"
"vnz_34830",-2.8319404009427,1.58012340797711e-07,"wt13-wt20",7747084,7748268,"-"
"vnz_31325",-3.22906607803593,1.58857058983971e-07,"wt13-wt20",6932335,6932640,"+"
"vnz_01020",-4.18457498629318,1.63931254147977e-07,"wt13-wt20",229417,230244,"-"
"vnz_21085",-6.25096043836272,1.63983060474588e-07,"wt13-wt20",4620233,4622716,"+"
"vnz_21105",-6.53419623418161,1.66358546220263e-07,"wt13-wt20",4625469,4625768,"+"
"vnz_34435",-4.46984759096552,1.71146789798857e-07,"wt13-wt20",7641432,7643027,"+"
"vnz_12745",-2.79155433290149,1.76248307742927e-07,"wt13-wt20",2839347,2839973,"+"
"vnz_02255",-3.71529304472902,1.76248307742927e-07,"wt13-wt20",513371,514348,"+"
"vnz_17320",2.47896870664892,1.77218497883161e-07,"wt13-wt20",3828270,3829655,"+"
"vnz_30770",-3.92418349819855,1.7822427336616e-07,"wt13-wt20",6790887,6791585,"-"
"vnz_00635",-3.09133684970043,1.81546919897971e-07,"wt13-wt20",140069,140506,"+"
"vnz_35035",-6.08987439421227,1.83199186822024e-07,"wt13-wt20",7794030,7795442,"+"
"vnz_06910",-2.37791761837012,1.84121579724084e-07,"wt13-wt20",1581686,1583488,"+"
"vnz_10620",2.4089035889994,1.86411998400609e-07,"wt13-wt20",2342905,2344212,"+"
"vnz_04070",2.85770032752389,1.88537046002446e-07,"wt13-wt20",969768,970502,"+"
"vnz_05345",2.86123468251635,1.99872220539001e-07,"wt13-wt20",1247605,1248069,"-"
"vnz_33725",3.20314632139042,1.99872220539001e-07,"wt13-wt20",7488355,7490718,"-"
"vnz_15265",-3.04593175921752,2.00165776105634e-07,"wt13-wt20",3404288,3404917,"+"
"vnz_19630",-5.07667672993797,2.04973165265803e-07,"wt13-wt20",4314251,4314661,"-"
"vnz_24995",3.35015622281705,2.1592440819249e-07,"wt13-wt20",5441104,5441457,"+"
"vnz_17245",-2.70118997558806,2.17183459521946e-07,"wt13-wt20",3813992,3814432,"+"
"vnz_22875",-3.53029869576273,2.1763511849787e-07,"wt13-wt20",4982974,4984014,"-"
"vnz_32470",-5.91905372587729,2.19780422406229e-07,"wt13-wt20",7191023,7191727,"+"
"vnz_19080",2.52863427071979,2.27107621875343e-07,"wt13-wt20",4199225,4200409,"-"
"vnz_18100",-4.28568178546725,2.27196996588783e-07,"wt13-wt20",4003116,4003430,"-"
"vnz_13655",2.6615470379457,2.27326586850925e-07,"wt13-wt20",3048887,3049891,"+"
"vnz_23475",-3.84179863402248,2.2797037392164e-07,"wt13-wt20",5107586,5108293,"-"
"vnz_04955",-4.70708928340928,2.29907828720381e-07,"wt13-wt20",1166191,1166418,"+"
"vnz_20985",3.73943768773952,2.33709909257835e-07,"wt13-wt20",4599496,4600119,"-"
"vnz_01565",-4.45660246085182,2.33762383249368e-07,"wt13-wt20",356634,358004,"-"
"vnz_19875",-2.813886715953,2.44886749361976e-07,"wt13-wt20",4358458,4359663,"-"
"vnz_21890",2.81923857606452,2.45375838404247e-07,"wt13-wt20",4769722,4769976,"+"
"vnz_02955",-3.76447088200132,2.46373858402901e-07,"wt13-wt20",716117,718969,"+"
"vnz_10835",2.91486875389692,2.53292928321052e-07,"wt13-wt20",2389549,2391708,"-"
"vnz_15395",2.87568485401401,2.54672035683677e-07,"wt13-wt20",3431371,3432255,"+"
"vnz_21095",-5.84299630722779,2.55969861330192e-07,"wt13-wt20",4624052,4624648,"+"
"vnz_23505",-5.90568594037576,2.57334312169988e-07,"wt13-wt20",5115302,5116132,"-"
"vnz_28760",-2.65483968044827,2.61561900823077e-07,"wt13-wt20",6331180,6332109,"+"
"vnz_34910",-4.6493626941816,2.75281718258432e-07,"wt13-wt20",7764576,7765868,"-"
"vnz_22600",2.89485503233413,2.7604538095125e-07,"wt13-wt20",4924380,4925909,"-"
"vnz_18695",2.79802775191259,2.78366736090623e-07,"wt13-wt20",4123462,4124070,"+"
"vnz_22905",-4.17498532013867,2.80233558519453e-07,"wt13-wt20",4987215,4988555,"-"
"vnz_21115",-5.37761698820047,2.81311821151348e-07,"wt13-wt20",4627679,4629250,"+"
"vnz_00815",2.92277695649786,2.85335378292915e-07,"wt13-wt20",184390,185178,"+"
"vnz_17400",-3.02602834767401,2.95324782726475e-07,"wt13-wt20",3842696,3843664,"-"
"vnz_13465",-3.20659016543859,2.95324782726475e-07,"wt13-wt20",3001903,3002457,"+"
"vnz_06515",-4.14236348118905,2.98930660489294e-07,"wt13-wt20",1496797,1498119,"+"
"vnz_08260",-3.30697580655308,3.03324168970771e-07,"wt13-wt20",1886982,1888136,"+"
"vnz_23675",2.76376143882134,3.03324168970771e-07,"wt13-wt20",5152889,5153221,"+"
"vnz_14575",3.47246269485752,3.03411293933576e-07,"wt13-wt20",3239884,3241746,"-"
"vnz_15785",-3.69452709352417,3.04091946220144e-07,"wt13-wt20",3513179,3515032,"-"
"vnz_24305",-3.29463743064017,3.04311689177138e-07,"wt13-wt20",5292539,5293588,"+"
"vnz_31600",2.97382996218097,3.04811541265917e-07,"wt13-wt20",6988038,6988337,"-"
"vnz_19075",2.54238276743073,3.10497509381479e-07,"wt13-wt20",4198345,4199133,"-"
"vnz_36225",-4.50873391185604,3.20870450840886e-07,"wt13-wt20",8077724,8079592,"-"
"vnz_23055",2.67769248213375,3.25428591887126e-07,"wt13-wt20",5018857,5020284,"+"
"vnz_00415",-4.48950174328354,3.33863802701069e-07,"wt13-wt20",92502,93860,"+"
"vnz_07930",-4.700818360816,3.33863802701069e-07,"wt13-wt20",1807521,1808318,"-"
"vnz_11175",-3.87807570234412,3.37239973473805e-07,"wt13-wt20",2466054,2466503,"-"
"vnz_05465",2.02838933279777,3.38152709194968e-07,"wt13-wt20",1274047,1275198,"-"
"vnz_30105",-5.83150485968634,3.44503156285171e-07,"wt13-wt20",6637967,6639415,"+"
"vnz_15885",2.62484941344651,3.45873256933555e-07,"wt13-wt20",3540006,3540596,"+"
"vnz_03940",2.41553169061517,3.50031950034404e-07,"wt13-wt20",946209,946772,"-"
"vnz_01440",3.50062899117459,3.56829182397199e-07,"wt13-wt20",323962,325971,"+"
"vnz_10930",2.33519585203209,3.57006254959065e-07,"wt13-wt20",2410917,2414336,"-"
"vnz_30080",-6.50468957456332,3.5747694361891e-07,"wt13-wt20",6632908,6633432,"+"
"vnz_09015",-6.04071752978293,3.60186584783512e-07,"wt13-wt20",2050914,2052470,"-"
"vnz_02945",2.52385703364573,3.6063625520849e-07,"wt13-wt20",712687,714132,"+"
